Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
jerome_chlorine_dioxide_debra,generalizations,nchef,chef,608,anonymous-dd251915-3c589723-4e8a26e2,2012-12-02T10:57:24-05:00
jerome_chlorine_dioxide_debra,generalizations,nchef,chef,608,anonymous-22635ffc-3c589723-4e8a26e2,2012-12-02T10:57:32-05:00
wilderness,generalizations,nemotion,emotion,659,anonymous-aa0a9607-6136d327-251cc7a1,2012-12-03T00:40:01-05:00
wilderness,generalizations,nemotion,emotion,659,anonymous-0b5b8007-c4c13646-f974840f,2012-12-04T04:37:32-05:00
wilderness,generalizations,nemotion,emotion,659,anonymous-d729fb74-b2869aeb-4601b889,2012-12-06T09:57:48-05:00
wilderness,generalizations,nemotion,emotion,659,anonymous-b4f369a2-d82507ea-8196060c,2012-12-06T11:09:29-05:00
wilderness,generalizations,-emotion,emotion,659,bkisiel,2012-12-06T11:09:15-05:00
wilderness,generalizations,xemotion,emotion,659,bkisiel,2012-12-06T11:09:15-05:00
n1_4_cup_breadcrumbs,generalizations,ngrain,grain,661,anonymous-a17706fe-741a1486-64cf42a3,2012-12-03T07:00:04-05:00
n1_4_cup_breadcrumbs,generalizations,-grain,grain,661,bkisiel,2012-12-06T11:12:07-05:00
n1_4_cup_breadcrumbs,generalizations,xgrain,grain,661,bkisiel,2012-12-06T11:12:07-05:00
person_of_interest,generalizations,ytelevisionshow,televisionshow,541,anonymous-b92acfef-5921ddf8-4127b535,2012-12-03T08:34:28-05:00
steven_spielberg,generalizations,ymale,male,664,anonymous-b92acfef-5921ddf8-4127b535,2012-12-03T08:35:28-05:00
steven_spielberg,generalizations,ydirector,director,664,anonymous-b92acfef-5921ddf8-4127b535,2012-12-03T08:35:30-05:00
steven_spielberg,generalizations,npersonafrica,personafrica,664,anonymous-b92acfef-5921ddf8-4127b535,2012-12-03T08:35:34-05:00
steven_spielberg,generalizations,-personafrica,personafrica,664,bkisiel,2012-12-06T11:12:05-05:00
steven_spielberg,generalizations,xpersonafrica,personafrica,664,bkisiel,2012-12-06T11:12:05-05:00
paper_fasteners,generalizations,yofficeitem,officeitem,661,anonymous-bcd4ac1c-174454a7-a92dcea8,2012-12-03T10:44:37-05:00
kobe_bryant,generalizations,-female,female,664,mg1,2012-12-03T11:31:37-05:00
kobe_bryant,generalizations,xfemale,female,664,mg1,2012-12-03T11:31:37-05:00
kobe_bryant,generalizations,-personmexico,personmexico,244,mg1,2012-12-03T11:32:42-05:00
kobe_bryant,generalizations,xpersonmexico,personmexico,244,mg1,2012-12-03T11:32:42-05:00
kobe_bryant,generalizations,-coach,coach,665,mg1,2012-12-03T11:42:25-05:00
kobe_bryant,generalizations,xcoach,coach,665,mg1,2012-12-03T11:42:25-05:00
traditional_clock,generalizations,nbedroomitem,bedroomitem,661,anonymous-ff08275f-3af69d90-fb2b3647,2012-12-03T13:16:00-05:00
pork_barbecue_recipe,generalizations,nmeat,meat,659,anonymous-ff08275f-3af69d90-fb2b3647,2012-12-03T13:17:14-05:00
pork_barbecue_recipe,generalizations,-meat,meat,659,bkisiel,2012-12-06T11:12:12-05:00
pork_barbecue_recipe,generalizations,xmeat,meat,659,bkisiel,2012-12-06T11:12:12-05:00
using_3_kinds_of_canned_beans,generalizations,nlegume,legume,662,anonymous-ff08275f-3af69d90-fb2b3647,2012-12-03T13:17:30-05:00
using_3_kinds_of_canned_beans,generalizations,-legume,legume,662,bkisiel,2012-12-06T11:12:10-05:00
using_3_kinds_of_canned_beans,generalizations,xlegume,legume,662,bkisiel,2012-12-06T11:12:10-05:00
unpopularness,generalizations,nemotion,emotion,659,anonymous-ff08275f-3af69d90-fb2b3647,2012-12-03T13:18:01-05:00
unpopularness,generalizations,-emotion,emotion,659,bkisiel,2012-12-06T11:12:14-05:00
unpopularness,generalizations,xemotion,emotion,659,bkisiel,2012-12-06T11:12:14-05:00
scripps_institute_of_oceanography,generalizations,nplaceofworship,placeofworship,661,anonymous-483e7b28-7f231147-d69cc645,2012-12-03T17:37:04-05:00
scripps_institute_of_oceanography,generalizations,nplaceofworship,placeofworship,661,anonymous-0531383d-246c9c2d-e4056e01,2012-12-04T23:59:55-05:00
scripps_institute_of_oceanography,generalizations,-placeofworship,placeofworship,661,bkisiel,2012-12-06T11:10:01-05:00
scripps_institute_of_oceanography,generalizations,xplaceofworship,placeofworship,661,bkisiel,2012-12-06T11:10:01-05:00
scripps_institute_of_oceanography,generalizations,naquarium,aquarium,623,anonymous-483e7b28-7f231147-d69cc645,2012-12-03T17:37:10-05:00
scripps_institute_of_oceanography,generalizations,naquarium,aquarium,623,anonymous-0531383d-246c9c2d-e4056e01,2012-12-05T00:00:00-05:00
scripps_institute_of_oceanography,generalizations,-aquarium,aquarium,623,bkisiel,2012-12-06T11:10:00-05:00
scripps_institute_of_oceanography,generalizations,xaquarium,aquarium,623,bkisiel,2012-12-06T11:10:00-05:00
pie,generalizations,ybakedgood,bakedgood,553,anonymous-7be7c421-6ff40e72-242af1a5,2012-12-04T02:40:56-05:00
university_of_virginia_law_school,generalizations,ntrainstation,trainstation,527,anonymous-0b5b8007-c4c13646-f974840f,2012-12-04T04:35:14-05:00
contact,generalizations,ybook,book,622,anonymous-63769ee2-ab5299ab-c886d091,2012-12-04T05:04:59-05:00
pennsylvania_marriage_records,generalizations,nrecordlabel,recordlabel,535,anonymous-529c97ab-a3edd7a8-3e0a6dd9,2012-12-04T09:40:21-05:00
pennsylvania_marriage_records,generalizations,nrecordlabel,recordlabel,535,anonymous-d5e430fc-b624164c-c24fc249,2012-12-04T11:35:23-05:00
sheep,generalizations,yagriculturalproduct,agriculturalproduct,625,anonymous-26c731e6-fe220f68-874d9197,2012-12-04T14:34:36-05:00
sheep,generalizations,ymammal,mammal,622,anonymous-26c731e6-fe220f68-874d9197,2012-12-04T14:34:39-05:00
alec_guinness,generalizations,ycelebrity,celebrity,662,anonymous-26c731e6-fe220f68-874d9197,2012-12-04T14:36:43-05:00
alec_guinness,generalizations,yactor,actor,662,anonymous-26c731e6-fe220f68-874d9197,2012-12-04T14:36:44-05:00
sam_donaldson,generalizations,yjournalist,journalist,559,anonymous-ce309e40-8a54a7a0-b7c6eb12,2012-12-04T14:51:36-05:00
conceptual_art,generalizations,yvisualartmovement,visualartmovement,120,anonymous-3daaa506-2a660508-e4056e01,2012-12-04T16:12:49-05:00
aurora,generalizations,ymusicsong,musicsong,177,anonymous-3daaa506-2a660508-e4056e01,2012-12-04T16:13:31-05:00
vietnam_war_era,generalizations,ymilitaryconflict,militaryconflict,664,anonymous-95201f57-53095f7a-874d9197,2012-12-04T17:05:30-05:00
the_st__louis_post_dispatch,generalizations,nblog,blog,662,anonymous-95201f57-53095f7a-874d9197,2012-12-04T17:05:36-05:00
adventures_of_tom_sawyer,generalizations,ybook,book,126,anonymous-95201f57-53095f7a-874d9197,2012-12-04T17:05:59-05:00
progressive_rock_metal_mathcore,generalizations,nmusicgenre,musicgenre,664,anonymous-345373a0-e34f4c0b-7595800e,2012-12-05T03:19:35-05:00
progressive_rock_metal_mathcore,generalizations,-musicgenre,musicgenre,664,bkisiel,2012-12-06T11:11:15-05:00
progressive_rock_metal_mathcore,generalizations,xmusicgenre,musicgenre,664,bkisiel,2012-12-06T11:11:15-05:00
goodfellas,generalizations,ymovie,movie,161,anonymous-42767f83-6cd22f1d-242af1a5,2012-12-05T09:45:26-05:00
may_2000,generalizations,nyear,year,661,anonymous-19766303-b5729933-8b79923c,2012-12-05T13:19:10-05:00
may_2000,generalizations,-year,year,661,bkisiel,2012-12-06T11:11:20-05:00
may_2000,generalizations,xyear,year,661,bkisiel,2012-12-06T11:11:20-05:00
new_york_city,generalizations,ycity,city,659,anonymous-19766303-b5729933-8b79923c,2012-12-05T13:19:36-05:00
fourteen_day_period,generalizations,nnondiseasecondition,nondiseasecondition,661,anonymous-09c3cb45-137a73d8-75f01798,2012-12-05T15:05:55-05:00
fourteen_day_period,generalizations,nnondiseasecondition,nondiseasecondition,661,anonymous-da0a0c43-34f1b226-5732a784,2012-12-05T15:40:44-05:00
fourteen_day_period,generalizations,-nondiseasecondition,nondiseasecondition,661,bkisiel,2012-12-06T11:10:29-05:00
fourteen_day_period,generalizations,xnondiseasecondition,nondiseasecondition,661,bkisiel,2012-12-06T11:10:29-05:00
earth_moving_equipments,generalizations,nplanet,planet,661,anonymous-97cc22be-85c16c42-5732a784,2012-12-05T16:30:57-05:00
earth_moving_equipments,generalizations,nplanet,planet,661,anonymous-93a971c7-5d370106-242af1a5,2012-12-05T20:13:18-05:00
earth_moving_equipments,generalizations,-planet,planet,661,bkisiel,2012-12-06T11:10:27-05:00
earth_moving_equipments,generalizations,xplanet,planet,661,bkisiel,2012-12-06T11:10:27-05:00
university_of_michigan_business_school,generalizations,ntrainstation,trainstation,527,anonymous-93a971c7-5d370106-242af1a5,2012-12-05T20:11:36-05:00
university_of_michigan_business_school,generalizations,ntrainstation,trainstation,527,anonymous-bb475ece-068a4e4d-874d9197,2012-12-05T23:12:44-05:00
university_of_michigan_business_school,generalizations,ntrainstation,trainstation,527,anonymous-eb758fbf-c2b3fc40-928c4ab5,2012-12-05T23:35:09-05:00
penn_museum,generalizations,nmonument,monument,662,anonymous-93a971c7-5d370106-242af1a5,2012-12-05T20:13:57-05:00
penn_museum,generalizations,-monument,monument,662,bkisiel,2012-12-06T11:10:09-05:00
penn_museum,generalizations,xmonument,monument,662,bkisiel,2012-12-06T11:10:09-05:00
gregory_r__schultz,generalizations,ypersonnorthamerica,personnorthamerica,659,anonymous-93a971c7-5d370106-242af1a5,2012-12-05T20:24:50-05:00
large_single_bedroom,generalizations,yroom,room,662,anonymous-93a971c7-5d370106-242af1a5,2012-12-05T20:25:07-05:00
moscato_d_asti_o_asti_spumante,generalizations,ybeverage,beverage,661,anonymous-011295f0-591821de-95faaf46,2012-12-05T22:26:57-05:00
about_wikipedia,generalizations,nperson,person,661,anonymous-c8829490-3fc8fb8d-5732a784,2012-12-06T07:42:13-05:00
about_wikipedia,generalizations,-person,person,661,bkisiel,2012-12-06T11:09:36-05:00
about_wikipedia,generalizations,xperson,person,661,bkisiel,2012-12-06T11:09:36-05:00
family,beveragecontainsprotein,"nbeveragecontainsprotein,beverage,protein",factor,664,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:08:34-05:00
family,beveragecontainsprotein,-1beverage,factor,664,bkisiel,2012-12-06T11:32:36-05:00
family,beveragecontainsprotein,"-beveragecontainsprotein,,",factor,664,bkisiel,2012-12-06T11:32:38-05:00
family,beveragecontainsprotein,"-beveragecontainsprotein,beverage,protein",factor,664,bkisiel,2012-12-06T11:32:38-05:00
pademelons,generalizations,nanimal,animal,664,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:09:00-05:00
holiday_inn_midtown_57th_street,hotelincity,"yhotelincity,hotel,city",new_york_city,665,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:09:25-05:00
jamaica,cityliesonriver,"ncityliesonriver,city,river",east,664,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:09:38-05:00
jamaica,cityliesonriver,"-cityliesonriver,,",east,664,bkisiel,2012-12-06T11:32:32-05:00
jamaica,cityliesonriver,"-cityliesonriver,city,river",east,664,bkisiel,2012-12-06T11:32:32-05:00
western_ratsnake,generalizations,yreptile,reptile,661,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:10:00-05:00
army,generalizations,nterroristorganization,terroristorganization,661,anonymous-2db061c8-f03266ab-fd71b466,2012-12-06T09:11:44-05:00
army,generalizations,-terroristorganization,terroristorganization,661,bkisiel,2012-12-06T11:09:19-05:00
army,generalizations,xterroristorganization,terroristorganization,661,bkisiel,2012-12-06T11:09:19-05:00
kathy_najimy,generalizations,nmodel,model,661,anonymous-7f3ecd4f-2b2ce53a-f6e7d06e,2012-12-06T10:32:59-05:00
kathy_najimy,generalizations,-model,model,661,bkisiel,2012-12-06T11:09:14-05:00
kathy_najimy,generalizations,xmodel,model,661,bkisiel,2012-12-06T11:09:14-05:00
kate_middleton,generalizations,yfemale,female,490,anonymous-00d911f5-fd07a137-8f1f1edf,2012-12-06T11:10:32-05:00
kate_middleton,generalizations,nactor,actor,653,anonymous-00d911f5-fd07a137-8f1f1edf,2012-12-06T11:10:38-05:00
kate_middleton,generalizations,ycelebrity,celebrity,565,anonymous-00d911f5-fd07a137-8f1f1edf,2012-12-06T11:10:41-05:00
prince_william,haswife,"ywifeof,female,female",kate_middleton,665,anonymous-00d911f5-fd07a137-8f1f1edf,2012-12-06T11:10:46-05:00
edit,generalizations,-sportsevent,sportsevent,622,bkisiel,2012-12-06T11:17:05-05:00
edit,generalizations,xsportsevent,sportsevent,622,bkisiel,2012-12-06T11:17:05-05:00
volleyball,sportusesequipment,"nsportusesequipment,sport,sportsequipment",basketball_court,664,anonymous-d2381e1b-475e887f-a9fba065,2012-12-06T11:25:36-05:00
volleyball,sportusesequipment,"-sportusesequipment,,",basketball_court,664,bkisiel,2012-12-06T11:32:01-05:00
volleyball,sportusesequipment,"-sportusesequipment,sport,sportsequipment",basketball_court,664,bkisiel,2012-12-06T11:32:01-05:00
kevin_spacey,actorstarredinmovie,"yactorstarredinmovie,actor,movie",k_pax,662,anonymous-d2381e1b-475e887f-a9fba065,2012-12-06T11:25:45-05:00
gravities,generalizations,yphysicsterm,physicsterm,664,anonymous-d2381e1b-475e887f-a9fba065,2012-12-06T11:27:29-05:00
motley_crue,generalizations,-person,musician,623,bkisiel,2012-12-06T11:31:32-05:00
photo_collecting,generalizations,yhobby,hobby,662,anonymous-b956c711-475e887f-a9fba065,2012-12-06T11:37:33-05:00
austria___vienna,generalizations,ncountry,country,574,anonymous-48994824-66ca3a81-242af1a5,2012-12-06T11:38:50-05:00
machined,generalizations,nbuildingmaterial,buildingmaterial,661,anonymous-48994824-66ca3a81-242af1a5,2012-12-06T11:40:43-05:00
english,languageofcountry,"ylanguageofcountry,language,country",great_britain,665,anonymous-b956c711-475e887f-a9fba065,2012-12-06T11:41:34-05:00
joey_graham,generalizations,-coach,coach,659,bkisiel,2012-12-06T11:41:37-05:00
joey_graham,generalizations,xcoach,coach,659,bkisiel,2012-12-06T11:41:37-05:00
egg,generalizations,-beverage,beverage,658,bkisiel,2012-12-06T11:41:45-05:00
egg,generalizations,xbeverage,beverage,658,bkisiel,2012-12-06T11:41:45-05:00
arctic_monkeys,musicartistgenre,"ymusicartistgenre,musicartist,musicgenre",rock,664,anonymous-b956c711-475e887f-a9fba065,2012-12-06T11:43:06-05:00
preparing_for_spine_surgery,generalizations,ymedicalprocedure,medicalprocedure,661,anonymous-b956c711-475e887f-a9fba065,2012-12-06T11:58:55-05:00
u_s__congress,istallerthan,-1museum,people,646,mitchell,2012-12-06T15:43:06-05:00
belgrade,istallerthan,"-isshorterthan,,",people,647,mitchell,2012-12-06T15:43:16-05:00
belgrade,istallerthan,"-isshorterthan,city,magazine",people,647,mitchell,2012-12-06T15:43:16-05:00
butler,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:29-05:00
butler,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:29-05:00
greensburg,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:37-05:00
greensburg,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:37-05:00
hazleton,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:39-05:00
hazleton,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:41-05:00
pottsville,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:43-05:00
pottsville,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:43-05:00
williamsport,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:45-05:00
williamsport,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:45-05:00
bloomsburg,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:46-05:00
bloomsburg,istallerthan,"-isshorterthan,county,magazine",people,649,mitchell,2012-12-06T15:43:46-05:00
plymouth_meeting,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:49-05:00
plymouth_meeting,istallerthan,"-isshorterthan,shoppingmall,magazine",people,649,mitchell,2012-12-06T15:43:49-05:00
aliquippa,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:54-05:00
aliquippa,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:54-05:00
altoona,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:43:59-05:00
altoona,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:43:59-05:00
johnstown,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:44:02-05:00
johnstown,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:44:02-05:00
lansdale,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:44:02-05:00
lansdale,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:44:02-05:00
erie,istallerthan,"-isshorterthan,city,magazine",people,649,mitchell,2012-12-06T15:44:03-05:00
erie,istallerthan,"-isshorterthan,,",people,649,mitchell,2012-12-06T15:44:06-05:00
boston,istallerthan,"-isshorterthan,,",people,652,mitchell,2012-12-06T15:44:05-05:00
boston,istallerthan,"-isshorterthan,city,magazine",people,652,mitchell,2012-12-06T15:44:05-05:00
philadelphia,istallerthan,"-isshorterthan,,",people,652,mitchell,2012-12-06T15:44:09-05:00
philadelphia,istallerthan,"-isshorterthan,county,magazine",people,652,mitchell,2012-12-06T15:44:09-05:00
malvern,istallerthan,"-isshorterthan,,",people,653,mitchell,2012-12-06T15:44:09-05:00
malvern,istallerthan,"-isshorterthan,city,magazine",people,653,mitchell,2012-12-06T15:44:09-05:00
cumberland,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:10-05:00
cumberland,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:10-05:00
frederick,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:11-05:00
frederick,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:11-05:00
gaithersburg,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:12-05:00
gaithersburg,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:12-05:00
glen_burnie,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:13-05:00
glen_burnie,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:13-05:00
rockville,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:14-05:00
rockville,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:14-05:00
cheyenne,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:15-05:00
cheyenne,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:15-05:00
abilene,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:16-05:00
abilene,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:16-05:00
brownsville,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:17-05:00
brownsville,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:17-05:00
galveston,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:18-05:00
galveston,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:18-05:00
grand_prairie,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:21-05:00
grand_prairie,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:21-05:00
hilo,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:22-05:00
hilo,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:22-05:00
irving,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:23-05:00
irving,istallerthan,"-isshorterthan,city,magazine",people,655,mitchell,2012-12-06T15:44:23-05:00
kailua_kona,istallerthan,"-isshorterthan,,",people,655,mitchell,2012-12-06T15:44:25-05:00
